filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m30s729ms_GradX.csv,8.701874999997017e-06,0.6049234695866414,0.0,-10.6138,4.4084,-0.2264,0.171325,0.397725,0.0015123086739666036,0.604921579260434,1.3922999999995227,0.380462815625,69516.44330335768,15.0222
GRA SID4 22h15m30s926ms_GradX.csv,-8.02624999996624e-06,0.6063567838609029,0.0,-18.0512,6.4056,-0.222825,0.1714,0.394225,0.001515891959652257,0.6063548890461138,-1.2841999999945983,0.37985401375,75546.70092717676,24.4568
GRA SID4 22h15m31s134ms_GradX.csv,-4.635187500002758e-05,0.6039948219546026,0.0,-13.9694,6.7691,-0.2281,0.173,0.4011,0.0015099870548865065,0.6039929362464121,-7.416300000004412,0.38094447062500003,13030.644583926727,20.738500000000002
GRA SID4 22h15m31s328ms_GradX.csv,-3.8610625000001167e-05,0.6029331731041818,0.0,-11.698,4.0756,-0.2308,0.172125,0.402925,0.0015073329327604545,0.602931290171349,-6.177700000000186,0.38051573312500003,15615.731615026483,15.7736
GRA SID4 22h15m31s529ms_GradX.csv,-2.371562499999982e-05,0.6022130807910505,0.0,-13.1422,6.6554,-0.2293,0.1718,0.4011,0.0015055327019776264,0.6022111993392041,-3.794499999999971,0.37999444687500006,25393.092334609053,19.797600000000003
GRA SID4 22h15m31s735ms_GradX.csv,-9.436249999998836e-06,0.6026131604120831,0.0,-9.8275,3.9347,-0.2282,0.1673,0.39549999999999996,0.0015065329010302078,0.6026112773168952,-1.5097999999998137,0.37982016999999996,63861.50182017811,13.7622
GRA SID4 22h15m31s925ms_GradX.csv,-3.0161249999991925e-05,0.6050743909626239,0.0,-11.7122,7.1524,-0.2299,0.1726,0.40249999999999997,0.00151268597740656,0.6050725008539266,-4.825799999998708,0.3821783575,20061.316122556917,18.8646
GRA SID4 22h15m32s128ms_GradX.csv,1.2246250000021064e-05,0.6024489388256723,0.0,-9.413,6.1315,-0.2313,0.1707,0.402,0.0015061223470641807,0.6024470562942648,1.9594000000033702,0.3813054,49194.56075370627,15.5445
GRA SID4 22h15m32s327ms_GradX.csv,-5.2228124999987814e-05,0.5992204078321414,0.0,-5.3906,10.9657,-0.2272,0.168825,0.396025,0.0014980510195803534,0.599218537541553,-8.35649999999805,0.379113906875,11473.136291206029,16.3563
GRA SID4 22h15m32s527ms_GradX.csv,-6.73874999997679e-06,0.6001905872469557,0.0,-10.1078,6.1108,-0.2272,0.1698,0.397,0.0015004764681173894,0.6001887116862704,-1.0781999999962864,0.37874706375,89065.55343104723,16.2186
GRA SID4 22h15m32s734ms_GradX.csv,-6.047437500001251e-05,0.6050587115392728,0.0,-12.3754,5.2886,-0.2278,0.1725,0.4003,0.001512646778848182,0.6050568237499991,-9.675900000002002,0.38142420062499993,10005.208016353035,17.664
GRA SID4 22h15m32s935ms_GradX.csv,-4.749187500001426e-05,0.6022517971020334,0.0,-11.8128,5.7769,-0.2265,0.1717,0.3982,0.0015056294927550833,0.6022499169347701,-7.598700000002282,0.37949567562500003,12681.15407994943,17.5897
GRA SID4 22h15m33s124ms_GradX.csv,-3.762249999999767e-05,0.6022161336574854,0.0,-8.6014,11.1164,-0.2274,0.171925,0.399325,0.0015055403341437134,0.6022142529043338,-6.0195999999996275,0.37999646125,16006.807565970232,19.7178
GRA SID4 22h15m33s329ms_GradX.csv,2.283749999999145e-05,0.6031628721410065,0.0,-6.206,9.6588,-0.2283,0.1717,0.4,0.0015079071803525163,0.6031609876864343,3.653999999998632,0.38043118875,26411.071515277978,15.864799999999999
GRA SID4 22h15m33s525ms_GradX.csv,-4.868437499999345e-05,0.6022005771918846,0.0,-6.1212,7.5561,-0.2253,0.1707,0.396,0.0015055014429797115,0.6021986972800693,-7.789499999998952,0.37918238062500004,12369.483326477586,13.677299999999999
GRA SID4 22h15m33s735ms_GradX.csv,-7.9884375000006e-05,0.5984347442173151,0.0,-9.302,10.1667,-0.2234,0.1717,0.3951,0.0014960868605432879,0.5984328794376713,-12.78150000000096,0.377451921875,7491.261422850323,19.4687
GRA SID4 22h15m33s929ms_GradX.csv,-4.2208750000008875e-05,0.6030363856206657,0.0,-17.3163,6.6299,-0.2255,0.169225,0.394725,0.0015075909640516643,0.6030345026061942,-6.75340000000142,0.37878853375,14286.999054308404,23.946199999999997
GRA SID4 22h15m34s136ms_GradX.csv,-3.8560625000013715e-05,0.6022716745857539,0.0,-6.5119,8.578,-0.2294,0.1729,0.4023,0.0015056791864643847,0.6022697937182617,-6.169700000002194,0.380581460625,15618.82513488084,15.0899
GRA SID4 22h15m34s324ms_GradX.csv,-1.0796875000005456e-05,0.603017337835365,0.0,-6.804,5.5045,-0.2276,0.1692,0.3968,0.0015075433445884126,0.6030154534998978,-1.7275000000008731,0.38006096687499996,55851.09413454969,12.3085
