filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m29s935ms_GradY.csv,1.6694999999992887e-05,0.5228494318213937,0.0,-5.7479,12.7394,-0.1857,0.1464,0.3321,0.001307123579553484,0.5228477981809094,2.671199999998862,0.32447884000000005,31317.723899604225,18.487299999999998
GRA SID4 22h15m30s132ms_GradY.csv,8.868062500000064e-05,0.5221419020223055,0.0,-6.0133,14.7024,-0.1886,0.1445,0.33309999999999995,0.0013053547550557637,0.522140277857098,14.188900000000103,0.323674808125,5887.891477246695,20.715700000000002
GRA SID4 22h15m30s329ms_GradY.csv,1.3199999999994815e-05,0.5203325541526815,0.0,-5.6974,11.1306,-0.1913,0.1437,0.33499999999999996,0.0013008313853817039,0.5203309282783409,2.1119999999991705,0.32422362374999997,39419.129904072426,16.828
GRA SID4 22h15m30s525ms_GradY.csv,1.6681249999999182e-05,0.5233446687677495,0.0,-6.3946,9.6947,-0.1909,0.1459,0.3368,0.001308361671919374,0.5233430335789567,2.668999999999869,0.32580775624999997,31373.226670336368,16.089299999999998
GRA SID4 22h15m30s729ms_GradY.csv,6.273000000000479e-05,0.5268366445584769,0.0,-5.7041,16.1622,-0.1915,0.1414,0.3329,0.0013170916113961922,0.5268350019260062,10.036800000000767,0.32548607375,8398.479772994691,21.8663
GRA SID4 22h15m30s926ms_GradY.csv,6.097874999999817e-05,0.5236674543723903,0.0,-5.8012,13.397,-0.1913,0.1424,0.3337,0.0013091686359309757,0.5236658214594018,9.756599999999708,0.32468479749999996,8587.703844121143,19.1982
GRA SID4 22h15m31s134ms_GradY.csv,-5.462499999998727e-06,0.5212181910545505,0.0,-5.7532,15.126,-0.1907,0.1414,0.3321,0.0013030454776363763,0.5212165622737828,-0.8739999999997963,0.32368566625,95417.50034547765,20.879199999999997
GRA SID4 22h15m31s328ms_GradY.csv,4.3671875000001134e-05,0.5224108611455918,0.0,-5.7487,14.3879,-0.1913,0.1438,0.3351,0.0013060271528639795,0.5224092304345201,6.987500000000182,0.324422655625,11962.180446417693,20.1366
GRA SID4 22h15m31s529ms_GradY.csv,7.473937500000147e-05,0.5196092451790203,0.0,-6.2144,13.5853,-0.1881,0.1456,0.3337,0.0012990231129475507,0.5196076267727769,11.958300000000236,0.32273975437499997,6952.282357548852,19.7997
GRA SID4 22h15m31s735ms_GradY.csv,4.8006250000003095e-05,0.5199366946888251,0.0,-5.8918,14.7042,-0.1875,0.1437,0.3312,0.0012998417367220626,0.5199350721003537,7.681000000000495,0.32238887374999997,10830.604012148158,20.596
GRA SID4 22h15m31s925ms_GradY.csv,6.65262499999983e-05,0.515556054163162,0.0,-11.7577,10.6006,-0.1867,0.1453,0.332,0.001288890135407905,0.5155544473401912,10.644199999999728,0.3212367075,7749.6634247911425,22.3583
GRA SID4 22h15m32s128ms_GradY.csv,1.1015000000003284e-05,0.5200695420181546,0.0,-5.8162,13.8688,-0.1894,0.1456,0.335,0.0013001738550453864,0.5200679169149449,1.7624000000005253,0.3231003825,47214.661353003925,19.685000000000002
GRA SID4 22h15m32s327ms_GradY.csv,2.5371250000006284e-05,0.5158517716124845,0.0,-5.594,10.7328,-0.1847,0.145025,0.329725,0.0012896294290312112,0.5158501601971013,4.0594000000010055,0.32146664375,20332.137804807368,16.3268
GRA SID4 22h15m32s527ms_GradY.csv,3.149875000000293e-05,0.520101470739199,0.0,-5.6292,14.6646,-0.1899,0.1432,0.3331,0.0013002536768479975,0.520099846373391,5.039800000000469,0.32215990125,16511.81250771342,20.2938
GRA SID4 22h15m32s734ms_GradY.csv,1.3839999999999009e-05,0.5256331327407866,0.0,-5.6651,15.8461,-0.1899,0.1456,0.3355,0.0013140828318519665,0.5256314903168854,2.2143999999998414,0.32535218374999997,37979.26985271347,21.5112
GRA SID4 22h15m32s935ms_GradY.csv,-3.3468750000054113e-06,0.5236994261384976,0.0,-6.9746,15.6053,-0.1879,0.146525,0.334425,0.001309248565346244,0.5236977895859285,-0.5355000000008658,0.32476244937500004,156474.10484811835,22.5799
GRA SID4 22h15m33s124ms_GradY.csv,3.550937499999236e-05,0.5214617569979815,0.0,-5.6727,10.0698,-0.1893,0.1436,0.3329,0.0013036543924949536,0.5214601286364687,5.681499999998778,0.32470152937499996,14685.185033893405,15.7425
GRA SID4 22h15m33s329ms_GradY.csv,4.029874999999947e-05,0.5227206987404376,0.0,-5.7418,8.243,-0.1904,0.146225,0.336625,0.001306801746851094,0.5227190667891071,6.447799999999916,0.32532906625,12971.138950198343,13.9848
GRA SID4 22h15m33s525ms_GradY.csv,1.037124999999719e-05,0.5198351878353638,0.0,-6.4486,10.2532,-0.1856,0.1447,0.3303,0.0012995879695884094,0.5198335634513224,1.6593999999995503,0.32305067,50122.70822830386,16.7018
GRA SID4 22h15m33s735ms_GradY.csv,2.8734375000004776e-05,0.5216625123244222,0.0,-5.9209,17.5458,-0.1886,0.1425,0.33109999999999995,0.0013041562808110555,0.5216608829179044,4.597500000000764,0.322080094375,18154.649063001594,23.4667
